-0.0002, 1.96717
-0.000199988, 1.96912
-0.000199976, 1.97162
-0.000199964, 1.97464
-0.000199952, 1.97813
-0.00019994, 1.98204
-0.000199928, 1.98628
-0.000199916, 1.9908
-0.000199904, 1.9955
-0.000199892, 2.00032
-0.00019988, 2.00515
-0.000199868, 2.00993
-0.000199856, 2.01455
-0.000199844, 2.01894
-0.000199832, 2.02302
-0.00019982, 2.02671
-0.000199808, 2.02995
-0.000199796, 2.03267
-0.000199784, 2.03482
-0.000199772, 2.03636
-0.00019976, 2.03727
-0.000199748, 2.03751
-0.000199736, 2.03709
-0.000199724, 2.036
-0.000199712, 2.03427
-0.0001997, 2.03191
-0.000199688, 2.02897
-0.000199676, 2.0255
-0.000199664, 2.02155
-0.000199652, 2.0172
-0.00019964, 2.01251
-0.000199628, 2.00758
-0.000199616, 2.00248
-0.000199604, 1.99731
-0.000199592, 1.99216
-0.00019958, 1.98713
-0.000199568, 1.98229
-0.000199556, 1.97775
-0.000199544, 1.97358
-0.000199532, 1.96986
-0.00019952, 1.96666
-0.000199508, 1.96404
-0.000199496, 1.96205
-0.000199484, 1.96072
-0.000199472, 1.96009
-0.00019946, 1.96017
-0.000199448, 1.96097
-0.000199436, 1.96246
-0.000199424, 1.96464
-0.000199412, 1.96746
-0.0001994, 1.97087
-0.000199388, 1.97483
-0.000199376, 1.97925
-0.000199364, 1.98407
-0.000199352, 1.9892
-0.00019934, 1.99454
-0.000199328, 2.00002
-0.000199316, 2.00551
-0.000199304, 2.01094
-0.000199292, 2.0162
-0.00019928, 2.0212
-0.000199268, 2.02584
-0.000199256, 2.03004
-0.000199244, 2.03372
-0.000199232, 2.03682
-0.00019922, 2.03927
-0.000199208, 2.04103
-0.000199196, 2.04207
-0.000199184, 2.04236
-0.000199172, 2.04189
-0.00019916, 2.04066
-0.000199148, 2.0387
-0.000199136, 2.03604
-0.000199124, 2.03273
-0.000199112, 2.0288
-0.0001991, 2.02435
-0.000199088, 2.01943
-0.000199076, 2.01415
-0.000199064, 2.00859
-0.000199052, 2.00284
-0.00019904, 1.99702
-0.000199028, 1.99123
-0.000199016, 1.98556
-0.000199004, 1.98013
-0.000198992, 1.97503
-0.00019898, 1.97036
-0.000198968, 1.96619
-0.000198956, 1.96261
-0.000198944, 1.95969
-0.000198932, 1.95748
-0.00019892, 1.95602
-0.000198908, 1.95534
-0.000198896, 1.95546
-0.000198884, 1.95638
-0.000198872, 1.95809
-0.00019886, 1.96055
-0.000198848, 1.96374
-0.000198836, 1.96759
-0.000198824, 1.97204
-0.000198812, 1.97701
-0.0001988, 1.98241
-0.000198788, 1.98815
-0.000198776, 1.99413
-0.000198764, 2.00025
-0.000198752, 2.00638
-0.00019874, 2.01243
-0.000198728, 2.01827
-0.000198716, 2.02382
-0.000198704, 2.02896
-0.000198692, 2.0336
-0.00019868, 2.03766
-0.000198668, 2.04106
-0.000198656, 2.04373
-0.000198644, 2.04564
-0.000198632, 2.04673
-0.00019862, 2.04698
